16,aka_name,parachute_name_gender,0,193486
16,aka_name,parachute_name_gender,1,322478
16,aka_name,parachute_name_gender,2,385379
16,cast_info,parachute_name_name,1,34
16,cast_info,parachute_name_name,2,1196
16,cast_info,parachute_name_name,3,59333
16,cast_info,parachute_name_name,4,144
16,cast_info,parachute_name_name,5,938
16,cast_info,parachute_name_name,6,24655
16,cast_info,parachute_name_name,7,2124111
16,cast_info,parachute_name_name,8,354
16,cast_info,parachute_name_name,9,2237
16,cast_info,parachute_name_name,10,12085
16,cast_info,parachute_name_name,11,1270044
16,cast_info,parachute_name_name,12,2277
16,cast_info,parachute_name_name,13,58712
16,cast_info,parachute_name_name,14,55981
16,cast_info,parachute_name_name,15,32632243
16,cast_info,parachute_name_gender,0,8513290
16,cast_info,parachute_name_gender,1,10150633
16,cast_info,parachute_name_gender,2,17580421
16,cast_info,parachute_title_title,1,5183
16,cast_info,parachute_title_title,2,15038
16,cast_info,parachute_title_title,3,214013
16,cast_info,parachute_title_title,4,3421
16,cast_info,parachute_title_title,5,12297
16,cast_info,parachute_title_title,6,110645
16,cast_info,parachute_title_title,7,2178534
16,cast_info,parachute_title_title,8,5283
16,cast_info,parachute_title_title,9,43436
16,cast_info,parachute_title_title,10,70598
16,cast_info,parachute_title_title,11,1580327
16,cast_info,parachute_title_title,12,25924
16,cast_info,parachute_title_title,13,103282
16,cast_info,parachute_title_title,14,525464
16,cast_info,parachute_title_title,15,31350899
16,cast_info,parachute_title_production_year,0,996628
16,cast_info,parachute_title_production_year,1,2385124
16,cast_info,parachute_title_production_year,2,1946678
16,cast_info,parachute_title_production_year,3,1703848
16,cast_info,parachute_title_production_year,4,2806428
16,cast_info,parachute_title_production_year,5,2344517
16,cast_info,parachute_title_production_year,6,1967017
16,cast_info,parachute_title_production_year,7,2535878
16,cast_info,parachute_title_production_year,8,2195197
16,cast_info,parachute_title_production_year,9,3036857
16,cast_info,parachute_title_production_year,10,1870794
16,cast_info,parachute_title_production_year,11,2028036
16,cast_info,parachute_title_production_year,12,2214955
16,cast_info,parachute_title_production_year,13,2277157
16,cast_info,parachute_title_production_year,14,2478571
16,cast_info,parachute_title_production_year,15,3456659
16,cast_info,parachute_role_type_role,0,12670688
16,cast_info,parachute_role_type_role,1,7451973
16,cast_info,parachute_role_type_role,2,4323018
16,cast_info,parachute_role_type_role,3,4008037
16,cast_info,parachute_role_type_role,4,2728943
16,cast_info,parachute_role_type_role,5,1703543
16,cast_info,parachute_role_type_role,6,1093558
16,cast_info,parachute_role_type_role,7,898389
16,cast_info,parachute_role_type_role,8,773674
16,cast_info,parachute_role_type_role,9,316118
16,cast_info,parachute_role_type_role,10,276403
16,movie_companies,parachute_title_title,1,335
16,movie_companies,parachute_title_title,2,1037
16,movie_companies,parachute_title_title,3,14058
16,movie_companies,parachute_title_title,4,263
16,movie_companies,parachute_title_title,5,592
16,movie_companies,parachute_title_title,6,9080
16,movie_companies,parachute_title_title,7,121225
16,movie_companies,parachute_title_title,8,433
16,movie_companies,parachute_title_title,9,3460
16,movie_companies,parachute_title_title,10,5950
16,movie_companies,parachute_title_title,11,127408
16,movie_companies,parachute_title_title,12,2011
16,movie_companies,parachute_title_title,13,8722
16,movie_companies,parachute_title_title,14,46538
16,movie_companies,parachute_title_title,15,2268017
16,movie_companies,parachute_title_production_year,0,243333
16,movie_companies,parachute_title_production_year,1,325962
16,movie_companies,parachute_title_production_year,2,201769
16,movie_companies,parachute_title_production_year,3,149324
16,movie_companies,parachute_title_production_year,4,205541
