4,aka_name,parachute_name_name,1,47
4,aka_name,parachute_name_name,2,584
4,aka_name,parachute_name_name,3,900712
4,aka_name,parachute_name_gender,0,193486
4,aka_name,parachute_name_gender,1,322478
4,aka_name,parachute_name_gender,2,385379
4,cast_info,parachute_name_name,1,1116
4,cast_info,parachute_name_name,2,13635
4,cast_info,parachute_name_name,3,36229593
4,cast_info,parachute_name_gender,0,8513290
4,cast_info,parachute_name_gender,1,10150633
4,cast_info,parachute_name_gender,2,17580421
4,cast_info,parachute_title_title,1,20901
4,cast_info,parachute_title_title,2,90919
4,cast_info,parachute_title_title,3,36132524
4,cast_info,parachute_title_production_year,0,7032278
4,cast_info,parachute_title_production_year,1,9653840
4,cast_info,parachute_title_production_year,2,9130884
4,cast_info,parachute_title_production_year,3,10427342
4,cast_info,parachute_title_episode_nr,0,36244309
4,cast_info,parachute_title_episode_nr,1,19
4,cast_info,parachute_title_episode_nr,3,16
4,cast_info,parachute_char_name_name,0,18672825
4,cast_info,parachute_char_name_name,1,9045
4,cast_info,parachute_char_name_name,2,160694
4,cast_info,parachute_char_name_name,3,17401780
4,cast_info,parachute_role_type_role,0,12670688
4,cast_info,parachute_role_type_role,1,7451973
4,cast_info,parachute_role_type_role,2,8331055
4,cast_info,parachute_role_type_role,3,7790628
4,movie_companies,parachute_title_title,1,1190
4,movie_companies,parachute_title_title,2,7420
4,movie_companies,parachute_title_title,3,2600519
4,movie_companies,parachute_title_production_year,0,920388
4,movie_companies,parachute_title_production_year,1,630308
4,movie_companies,parachute_title_production_year,2,533857
4,movie_companies,parachute_title_production_year,3,524576
4,movie_companies,parachute_title_episode_nr,0,2609128
4,movie_companies,parachute_title_episode_nr,3,1
4,movie_companies,parachute_company_name_name,1,14516
4,movie_companies,parachute_company_name_name,2,8466
4,movie_companies,parachute_company_name_name,3,2586147
4,movie_companies,parachute_company_name_country_code,0,1153798
4,movie_companies,parachute_company_name_country_code,1,777826
4,movie_companies,parachute_company_name_country_code,2,677505
4,movie_companies,parachute_company_type_kind,0,1274246
4,movie_companies,parachute_company_type_kind,1,1334883
4,movie_info_idx,parachute_title_title,1,717
4,movie_info_idx,parachute_title_title,2,4591
4,movie_info_idx,parachute_title_title,3,1374727
4,movie_info_idx,parachute_title_production_year,0,351343
4,movie_info_idx,parachute_title_production_year,1,443658
4,movie_info_idx,parachute_title_production_year,2,332485
4,movie_info_idx,parachute_title_production_year,3,252549
4,movie_info_idx,parachute_info_type_info,0,459925
4,movie_info_idx,parachute_info_type_info,1,459925
4,movie_info_idx,parachute_info_type_info,2,460185
4,movie_keyword,parachute_title_title,1,3216
4,movie_keyword,parachute_title_title,2,14770
4,movie_keyword,parachute_title_title,3,4505944
4,movie_keyword,parachute_title_production_year,0,1404006
4,movie_keyword,parachute_title_production_year,1,1392199
4,movie_keyword,parachute_title_production_year,2,1043683
4,movie_keyword,parachute_title_production_year,3,684042
4,movie_keyword,parachute_title_episode_nr,0,4523930
4,movie_keyword,parachute_keyword_keyword,1,1080
4,movie_keyword,parachute_keyword_keyword,2,41124
4,movie_keyword,parachute_keyword_keyword,3,4481726
4,movie_link,parachute_title_title,1,37
4,movie_link,parachute_title_title,2,61
4,movie_link,parachute_title_title,3,29899
4,movie_link,parachute_title_production_year,0,8478
4,movie_link,parachute_title_production_year,1,10642
4,movie_link,parachute_title_production_year,2,6028
4,movie_link,parachute_title_production_year,3,4849
4,movie_link,parachute_link_type_link,0,8593
4,movie_link,parachute_link_type_link,1,5503
4,movie_link,parachute_link_type_link,2,8527
4,movie_link,parachute_link_type_link,3,7374
4,title,parachute_kind_type_kind,0,1543264
4,title,parachute_kind_type_kind,1,985048
4,movie_info,parachute_title_title,1,8852
4,movie_info,parachute_title_title,2,44993
4,movie_info,parachute_title_title,3,14781875
4,movie_info,parachute_title_production_year,0,4745989
4,movie_info,parachute_title_production_year,1,3783079
4,movie_info,parachute_title_production_year,2,3185380
4,movie_info,parachute_title_production_year,3,3121272
4,movie_info,parachute_info_type_info,0,3036719
4,movie_info,parachute_info_type_info,1,4234800
4,movie_info,parachute_info_type_info,2,4077352
4,movie_info,parachute_info_type_info,3,3486849
4,person_info,parachute_name_name,1,62
4,person_info,parachute_name_name,2,1565
4,person_info,parachute_name_name,3,2962037
4,person_info,parachute_name_gender,0,923950
4,person_info,parachute_name_gender,1,422449
4,person_info,parachute_name_gender,2,1617265
4,person_info,parachute_info_type_info,0,620526
4,person_info,parachute_info_type_info,1,772936
4,person_info,parachute_info_type_info,2,732123
4,person_info,parachute_info_type_info,3,838079
